log_id,ing_id,rota_id,change_amount,created_at
1873,3,320,-2,2026-03-20 11:18:00
1874,1,320,-2,2026-03-20 11:18:00
1875,2,320,-2,2026-03-20 11:18:00
1876,3,320,-2,2026-03-20 11:18:00
1877,4,320,-4,2026-03-20 11:18:00
1878,1,320,-2,2026-03-20 11:18:00
1879,2,320,-2,2026-03-20 11:18:00
1880,7,320,-2,2026-03-20 11:18:00
1881,8,320,-4,2026-03-20 11:18:00
1882,6,320,-2,2026-03-20 11:18:00
1883,1,322,-1,2026-03-20 19:10:00
1884,2,322,-1,2026-03-20 19:10:00
1885,3,322,-1,2026-03-20 19:10:00
1886,5,322,-2,2026-03-20 19:10:00
1887,6,322,-2,2026-03-20 19:10:00
1888,1,322,-1,2026-03-20 19:10:00
1889,2,322,-1,2026-03-20 19:10:00
1890,7,322,-1,2026-03-20 19:10:00
1891,8,322,-2,2026-03-20 19:10:00
1892,6,322,-1,2026-03-20 19:10:00
1893,1,321,-2,2026-03-20 16:44:00
1894,2,321,-2,2026-03-20 16:44:00
1895,7,321,-2,2026-03-20 16:44:00
1896,8,321,-4,2026-03-20 16:44:00
1897,6,321,-2,2026-03-20 16:44:00
1898,1,321,-1,2026-03-20 16:44:00
1899,2,321,-1,2026-03-20 16:44:00
1900,7,321,-1,2026-03-20 16:44:00
1901,8,321,-2,2026-03-20 16:44:00
1902,6,321,-1,2026-03-20 16:44:00
1903,1,322,-1,2026-03-20 17:02:00
1904,2,322,-1,2026-03-20 17:02:00
1905,3,322,-1,2026-03-20 17:02:00
1906,4,322,-2,2026-03-20 17:02:00
1907,1,322,-1,2026-03-20 17:02:00
1908,2,322,-1,2026-03-20 17:02:00
1909,3,322,-1,2026-03-20 17:02:00
1910,5,322,-2,2026-03-20 17:02:00
1911,6,322,-2,2026-03-20 17:02:00
1912,1,322,-1,2026-03-20 17:02:00
1913,2,322,-1,2026-03-20 17:02:00
1914,1,321,-1,2026-03-20 16:28:00
1915,2,321,-1,2026-03-20 16:28:00
1916,3,321,-1,2026-03-20 16:28:00
1917,4,321,-2,2026-03-20 16:28:00
1918,1,321,-2,2026-03-20 16:28:00
1919,2,321,-2,2026-03-20 16:28:00
1920,3,321,-2,2026-03-20 16:28:00
1921,4,321,-4,2026-03-20 16:28:00
1922,1,321,-1,2026-03-20 16:28:00
1923,2,321,-1,2026-03-20 16:28:00
1924,3,321,-1,2026-03-20 16:28:00
1925,4,321,-2,2026-03-20 16:28:00
1926,1,321,-1,2026-03-20 15:30:00
1927,2,321,-1,2026-03-20 15:30:00
1928,7,321,-1,2026-03-20 15:30:00
1929,8,321,-2,2026-03-20 15:30:00
1930,6,321,-1,2026-03-20 15:30:00
1931,1,321,-2,2026-03-20 13:16:00
1932,2,321,-2,2026-03-20 13:16:00
1933,1,321,-1,2026-03-20 13:16:00
1934,2,321,-1,2026-03-20 13:16:00
1935,3,321,-1,2026-03-20 13:16:00
1936,1,321,-1,2026-03-20 13:16:00
1937,2,321,-1,2026-03-20 13:16:00
1938,3,321,-1,2026-03-20 13:16:00
1939,4,321,-2,2026-03-20 13:16:00
1940,1,334,200,2026-03-21 08:00:00
1941,2,334,200,2026-03-21 08:00:00
1942,3,334,200,2026-03-21 08:00:00
1943,4,334,200,2026-03-21 08:00:00
1944,5,334,200,2026-03-21 08:00:00
1945,6,334,200,2026-03-21 08:00:00
1946,7,334,200,2026-03-21 08:00:00
1947,8,334,200,2026-03-21 08:00:00
1948,1,334,-2,2026-03-21 12:10:00
1949,2,334,-2,2026-03-21 12:10:00
1950,1,336,-1,2026-03-21 20:13:00
1951,2,336,-1,2026-03-21 20:13:00
1952,3,336,-1,2026-03-21 20:13:00
1953,5,336,-2,2026-03-21 20:13:00
1954,6,336,-2,2026-03-21 20:13:00
1955,1,334,-1,2026-03-21 08:47:00
1956,2,334,-1,2026-03-21 08:47:00
1957,1,335,-2,2026-03-21 13:41:00
1958,2,335,-2,2026-03-21 13:41:00
1959,3,335,-2,2026-03-21 13:41:00
1960,1,335,-2,2026-03-21 13:41:00
1961,2,335,-2,2026-03-21 13:41:00
1962,3,335,-2,2026-03-21 13:41:00
1963,5,335,-4,2026-03-21 13:41:00
1964,6,335,-4,2026-03-21 13:41:00
1965,1,335,-1,2026-03-21 13:41:00
1966,2,335,-1,2026-03-21 13:41:00
1967,3,335,-1,2026-03-21 13:41:00
1968,5,335,-2,2026-03-21 13:41:00
1969,6,335,-2,2026-03-21 13:41:00
1970,1,335,-1,2026-03-21 13:38:00
1971,2,335,-1,2026-03-21 13:38:00
1972,3,335,-1,2026-03-21 13:38:00
1973,5,335,-2,2026-03-21 13:38:00
1974,6,335,-2,2026-03-21 13:38:00
1975,1,335,-2,2026-03-21 12:34:00
1976,2,335,-2,2026-03-21 12:34:00
1977,3,335,-2,2026-03-21 12:34:00
1978,5,335,-4,2026-03-21 12:34:00
1979,6,335,-4,2026-03-21 12:34:00
1980,1,335,-1,2026-03-21 16:38:00
1981,2,335,-1,2026-03-21 16:38:00
1982,1,335,-2,2026-03-21 16:38:00
1983,2,335,-2,2026-03-21 16:38:00
1984,3,335,-2,2026-03-21 16:38:00
1985,1,335,-1,2026-03-21 16:38:00
1986,2,335,-1,2026-03-21 16:38:00
1987,3,335,-1,2026-03-21 16:38:00
1988,4,335,-2,2026-03-21 16:38:00
1989,1,335,-2,2026-03-21 13:37:00
1990,2,335,-2,2026-03-21 13:37:00
1991,7,335,-2,2026-03-21 13:37:00
1992,8,335,-4,2026-03-21 13:37:00
1993,6,335,-2,2026-03-21 13:37:00
1994,1,335,-2,2026-03-21 13:37:00
1995,2,335,-2,2026-03-21 13:37:00
1996,7,335,-2,2026-03-21 13:37:00
1997,8,335,-4,2026-03-21 13:37:00
1998,6,335,-2,2026-03-21 13:37:00
1999,1,334,-2,2026-03-21 12:00:00
2000,2,334,-2,2026-03-21 12:00:00
2001,3,334,-2,2026-03-21 12:00:00
2002,4,334,-4,2026-03-21 12:00:00
2003,1,334,-2,2026-03-21 09:37:00
2004,2,334,-2,2026-03-21 09:37:00
2005,3,334,-2,2026-03-21 09:37:00
2006,4,334,-4,2026-03-21 09:37:00
2007,1,348,200,2026-03-22 08:00:00
2008,2,348,200,2026-03-22 08:00:00
2009,3,348,200,2026-03-22 08:00:00
2010,4,348,200,2026-03-22 08:00:00
2011,5,348,200,2026-03-22 08:00:00
2012,6,348,200,2026-03-22 08:00:00
2013,7,348,200,2026-03-22 08:00:00
2014,8,348,200,2026-03-22 08:00:00
2015,1,349,-1,2026-03-22 13:22:00
2016,2,349,-1,2026-03-22 13:22:00
2017,3,349,-1,2026-03-22 13:22:00
2018,1,349,-1,2026-03-22 13:22:00
2019,2,349,-1,2026-03-22 13:22:00
2020,3,349,-1,2026-03-22 13:22:00
2021,1,349,-2,2026-03-22 13:22:00
2022,2,349,-2,2026-03-22 13:22:00
2023,3,349,-2,2026-03-22 13:22:00
2024,1,348,-2,2026-03-22 10:17:00
2025,2,348,-2,2026-03-22 10:17:00
2026,3,348,-2,2026-03-22 10:17:00
2027,4,348,-4,2026-03-22 10:17:00
2028,1,350,-2,2026-03-22 20:47:00
2029,2,350,-2,2026-03-22 20:47:00
2030,7,350,-2,2026-03-22 20:47:00
2031,8,350,-4,2026-03-22 20:47:00
2032,6,350,-2,2026-03-22 20:47:00
2033,1,350,-2,2026-03-22 20:47:00
2034,2,350,-2,2026-03-22 20:47:00
2035,1,350,-2,2026-03-22 20:47:00
2036,2,350,-2,2026-03-22 20:47:00
2037,3,350,-2,2026-03-22 20:47:00
2038,4,350,-4,2026-03-22 20:47:00
2039,1,350,-1,2026-03-22 18:02:00
2040,2,350,-1,2026-03-22 18:02:00
2041,3,350,-1,2026-03-22 18:02:00
2042,5,350,-2,2026-03-22 18:02:00
2043,6,350,-2,2026-03-22 18:02:00
2044,1,350,-2,2026-03-22 18:02:00
2045,2,350,-2,2026-03-22 18:02:00
2046,7,350,-2,2026-03-22 18:02:00
2047,8,350,-4,2026-03-22 18:02:00
2048,6,350,-2,2026-03-22 18:02:00
2049,1,350,-2,2026-03-22 18:02:00
2050,2,350,-2,2026-03-22 18:02:00
2051,7,350,-2,2026-03-22 18:02:00
2052,8,350,-4,2026-03-22 18:02:00
2053,6,350,-2,2026-03-22 18:02:00
2054,1,349,-2,2026-03-22 13:10:00
2055,2,349,-2,2026-03-22 13:10:00
2056,3,349,-2,2026-03-22 13:10:00
2057,5,349,-4,2026-03-22 13:10:00
2058,6,349,-4,2026-03-22 13:10:00
2059,1,349,-1,2026-03-22 13:10:00
2060,2,349,-1,2026-03-22 13:10:00
2061,3,349,-1,2026-03-22 13:10:00
2062,1,349,-1,2026-03-22 13:10:00
2063,2,349,-1,2026-03-22 13:10:00
2064,1,349,-1,2026-03-22 14:33:00
2065,2,349,-1,2026-03-22 14:33:00
2066,3,349,-1,2026-03-22 14:33:00
2067,5,349,-2,2026-03-22 14:33:00
2068,6,349,-2,2026-03-22 14:33:00
2069,1,348,-1,2026-03-22 11:49:00
2070,2,348,-1,2026-03-22 11:49:00
2071,1,350,-1,2026-03-22 18:56:00
2072,2,350,-1,2026-03-22 18:56:00
2073,3,350,-1,2026-03-22 18:56:00
2074,4,350,-2,2026-03-22 18:56:00
2075,1,350,-1,2026-03-22 18:56:00
2076,2,350,-1,2026-03-22 18:56:00
2077,1,348,-2,2026-03-22 09:15:00
2078,2,348,-2,2026-03-22 09:15:00
2079,3,348,-2,2026-03-22 09:15:00
2080,5,348,-4,2026-03-22 09:15:00
2081,6,348,-4,2026-03-22 09:15:00
2082,1,348,-2,2026-03-22 09:15:00
2083,2,348,-2,2026-03-22 09:15:00
2084,1,349,-2,2026-03-22 12:47:00
2085,2,349,-2,2026-03-22 12:47:00
2086,1,349,-2,2026-03-22 12:47:00
2087,2,349,-2,2026-03-22 12:47:00
2088,3,349,-2,2026-03-22 12:47:00
2089,1,349,-2,2026-03-22 12:47:00
2090,2,349,-2,2026-03-22 12:47:00
2091,7,349,-2,2026-03-22 12:47:00
2092,8,349,-4,2026-03-22 12:47:00
2093,6,349,-2,2026-03-22 12:47:00
2094,1,362,200,2026-03-23 08:00:00
2095,2,362,200,2026-03-23 08:00:00
2096,3,362,200,2026-03-23 08:00:00
2097,4,362,200,2026-03-23 08:00:00
2098,5,362,200,2026-03-23 08:00:00
2099,6,362,200,2026-03-23 08:00:00
2100,7,362,200,2026-03-23 08:00:00
2101,8,362,200,2026-03-23 08:00:00
2102,1,364,-1,2026-03-23 20:16:00
2103,2,364,-1,2026-03-23 20:16:00
2104,7,364,-1,2026-03-23 20:16:00
2105,8,364,-2,2026-03-23 20:16:00
2106,6,364,-1,2026-03-23 20:16:00
2107,1,364,-2,2026-03-23 20:03:00
2108,2,364,-2,2026-03-23 20:03:00
2109,3,364,-2,2026-03-23 20:03:00
2110,5,364,-4,2026-03-23 20:03:00
2111,6,364,-4,2026-03-23 20:03:00
2112,1,364,-1,2026-03-23 20:03:00
2113,2,364,-1,2026-03-23 20:03:00
2114,1,364,-2,2026-03-23 20:03:00
2115,2,364,-2,2026-03-23 20:03:00
2116,3,364,-2,2026-03-23 20:03:00
2117,5,364,-4,2026-03-23 20:03:00
2118,6,364,-4,2026-03-23 20:03:00
2119,1,364,-2,2026-03-23 19:59:00
2120,2,364,-2,2026-03-23 19:59:00
2121,3,364,-2,2026-03-23 19:59:00
2122,1,364,-2,2026-03-23 19:59:00
2123,2,364,-2,2026-03-23 19:59:00
2124,3,364,-2,2026-03-23 19:59:00
2125,5,364,-4,2026-03-23 19:59:00
2126,6,364,-4,2026-03-23 19:59:00
2127,1,362,-2,2026-03-23 09:44:00
2128,2,362,-2,2026-03-23 09:44:00
2129,1,364,-2,2026-03-23 19:23:00
2130,2,364,-2,2026-03-23 19:23:00
2131,3,364,-2,2026-03-23 19:23:00
2132,5,364,-4,2026-03-23 19:23:00
2133,6,364,-4,2026-03-23 19:23:00
2134,1,364,-2,2026-03-23 19:23:00
2135,2,364,-2,2026-03-23 19:23:00
2136,3,364,-2,2026-03-23 19:23:00
2137,4,364,-4,2026-03-23 19:23:00
2138,1,364,-2,2026-03-23 18:04:00
2139,2,364,-2,2026-03-23 18:04:00
2140,3,364,-2,2026-03-23 18:04:00
2141,5,364,-4,2026-03-23 18:04:00
2142,6,364,-4,2026-03-23 18:04:00
2143,1,364,-1,2026-03-23 18:04:00
2144,2,364,-1,2026-03-23 18:04:00
2145,3,364,-1,2026-03-23 18:04:00
2146,5,364,-2,2026-03-23 18:04:00
2147,6,364,-2,2026-03-23 18:04:00
2148,1,364,-2,2026-03-23 18:04:00
2149,2,364,-2,2026-03-23 18:04:00
2150,3,364,-2,2026-03-23 18:04:00
2151,5,364,-4,2026-03-23 18:04:00
2152,6,364,-4,2026-03-23 18:04:00
2153,1,363,-1,2026-03-23 12:51:00
2154,2,363,-1,2026-03-23 12:51:00
2155,3,363,-1,2026-03-23 12:51:00
2156,1,363,-2,2026-03-23 16:02:00
2157,2,363,-2,2026-03-23 16:02:00
2158,3,363,-2,2026-03-23 16:02:00
2159,5,363,-4,2026-03-23 16:02:00
2160,6,363,-4,2026-03-23 16:02:00
2161,1,363,-1,2026-03-23 16:02:00
2162,2,363,-1,2026-03-23 16:02:00
2163,3,363,-1,2026-03-23 16:02:00
2164,4,363,-2,2026-03-23 16:02:00
2165,1,364,-1,2026-03-23 18:00:00
2166,2,364,-1,2026-03-23 18:00:00
2167,3,364,-1,2026-03-23 18:00:00
2168,1,364,-1,2026-03-23 19:29:00
2169,2,364,-1,2026-03-23 19:29:00
2170,1,364,-2,2026-03-23 19:29:00
2171,2,364,-2,2026-03-23 19:29:00
2172,3,364,-2,2026-03-23 19:29:00
2173,1,364,-2,2026-03-23 19:29:00
2174,2,364,-2,2026-03-23 19:29:00
2175,3,364,-2,2026-03-23 19:29:00
2176,4,364,-4,2026-03-23 19:29:00
2177,1,376,200,2026-03-24 08:00:00
2178,2,376,200,2026-03-24 08:00:00
2179,3,376,200,2026-03-24 08:00:00
2180,4,376,200,2026-03-24 08:00:00
2181,5,376,200,2026-03-24 08:00:00
2182,6,376,200,2026-03-24 08:00:00
2183,7,376,200,2026-03-24 08:00:00
2184,8,376,200,2026-03-24 08:00:00
2185,1,376,-1,2026-03-24 09:53:00
2186,2,376,-1,2026-03-24 09:53:00
2187,3,376,-1,2026-03-24 09:53:00
2188,4,376,-2,2026-03-24 09:53:00
2189,1,376,-1,2026-03-24 09:53:00
2190,2,376,-1,2026-03-24 09:53:00
2191,1,376,-2,2026-03-24 09:53:00
2192,2,376,-2,2026-03-24 09:53:00
2193,1,378,-2,2026-03-24 18:39:00
2194,2,378,-2,2026-03-24 18:39:00
2195,3,378,-2,2026-03-24 18:39:00
2196,1,376,-1,2026-03-24 11:04:00
2197,2,376,-1,2026-03-24 11:04:00
2198,1,376,-1,2026-03-24 11:04:00
2199,2,376,-1,2026-03-24 11:04:00
2200,7,376,-1,2026-03-24 11:04:00
2201,8,376,-2,2026-03-24 11:04:00
2202,6,376,-1,2026-03-24 11:04:00
2203,1,377,-2,2026-03-24 14:42:00
2204,2,377,-2,2026-03-24 14:42:00
2205,7,377,-2,2026-03-24 14:42:00
2206,8,377,-4,2026-03-24 14:42:00
2207,6,377,-2,2026-03-24 14:42:00
2208,1,377,-2,2026-03-24 14:42:00
2209,2,377,-2,2026-03-24 14:42:00
2210,3,377,-2,2026-03-24 14:42:00
2211,1,376,-2,2026-03-24 08:15:00
2212,2,376,-2,2026-03-24 08:15:00
2213,3,376,-2,2026-03-24 08:15:00
2214,4,376,-4,2026-03-24 08:15:00
2215,1,377,-1,2026-03-24 14:05:00
2216,2,377,-1,2026-03-24 14:05:00
2217,7,377,-1,2026-03-24 14:05:00
2218,8,377,-2,2026-03-24 14:05:00
2219,6,377,-1,2026-03-24 14:05:00
2220,1,376,-2,2026-03-24 09:25:00
2221,2,376,-2,2026-03-24 09:25:00
2222,3,376,-2,2026-03-24 09:25:00
2223,1,376,-2,2026-03-24 09:25:00
2224,2,376,-2,2026-03-24 09:25:00
2225,3,376,-2,2026-03-24 09:25:00
2226,4,376,-4,2026-03-24 09:25:00
2227,1,376,-1,2026-03-24 09:25:00
2228,2,376,-1,2026-03-24 09:25:00
2229,3,376,-1,2026-03-24 09:25:00
2230,5,376,-2,2026-03-24 09:25:00
2231,6,376,-2,2026-03-24 09:25:00
2232,1,378,-2,2026-03-24 20:43:00
2233,2,378,-2,2026-03-24 20:43:00
2234,7,378,-2,2026-03-24 20:43:00
2235,8,378,-4,2026-03-24 20:43:00
2236,6,378,-2,2026-03-24 20:43:00
2237,1,378,-1,2026-03-24 20:43:00
2238,2,378,-1,2026-03-24 20:43:00
2239,7,378,-1,2026-03-24 20:43:00
2240,8,378,-2,2026-03-24 20:43:00
2241,6,378,-1,2026-03-24 20:43:00
2242,1,376,-2,2026-03-24 12:06:00
2243,2,376,-2,2026-03-24 12:06:00
2244,3,376,-2,2026-03-24 12:06:00
2245,5,376,-4,2026-03-24 12:06:00
2246,6,376,-4,2026-03-24 12:06:00
2247,1,376,-1,2026-03-24 12:06:00
2248,2,376,-1,2026-03-24 12:06:00
2249,3,376,-1,2026-03-24 12:06:00
2250,1,376,-1,2026-03-24 12:06:00
2251,2,376,-1,2026-03-24 12:06:00
2252,3,376,-1,2026-03-24 12:06:00
2253,5,376,-2,2026-03-24 12:06:00
2254,6,376,-2,2026-03-24 12:06:00
2255,1,376,-1,2026-03-24 10:11:00
2256,2,376,-1,2026-03-24 10:11:00
2257,1,376,-2,2026-03-24 10:11:00
2258,2,376,-2,2026-03-24 10:11:00
2259,7,376,-2,2026-03-24 10:11:00
2260,8,376,-4,2026-03-24 10:11:00
2261,6,376,-2,2026-03-24 10:11:00
2262,1,376,-2,2026-03-24 10:11:00
2263,2,376,-2,2026-03-24 10:11:00
2264,1,390,200,2026-03-25 08:00:00
2265,2,390,200,2026-03-25 08:00:00
2266,3,390,200,2026-03-25 08:00:00
2267,4,390,200,2026-03-25 08:00:00
2268,5,390,200,2026-03-25 08:00:00
2269,6,390,200,2026-03-25 08:00:00
2270,7,390,200,2026-03-25 08:00:00
2271,8,390,200,2026-03-25 08:00:00
2272,1,390,-2,2026-03-25 11:36:00
2273,2,390,-2,2026-03-25 11:36:00
2274,1,390,-1,2026-03-25 11:36:00
2275,2,390,-1,2026-03-25 11:36:00
2276,3,390,-1,2026-03-25 11:36:00
2277,5,390,-2,2026-03-25 11:36:00
2278,6,390,-2,2026-03-25 11:36:00
2279,1,390,-1,2026-03-25 11:36:00
2280,2,390,-1,2026-03-25 11:36:00
2281,3,390,-1,2026-03-25 11:36:00
2282,1,391,-1,2026-03-25 14:39:00
2283,2,391,-1,2026-03-25 14:39:00
2284,1,390,-1,2026-03-25 11:12:00
2285,2,390,-1,2026-03-25 11:12:00
2286,3,390,-1,2026-03-25 11:12:00
2287,1,390,-1,2026-03-25 11:12:00
2288,2,390,-1,2026-03-25 11:12:00
2289,7,390,-1,2026-03-25 11:12:00
2290,8,390,-2,2026-03-25 11:12:00
2291,6,390,-1,2026-03-25 11:12:00
2292,1,390,-1,2026-03-25 10:39:00
2293,2,390,-1,2026-03-25 10:39:00
2294,3,390,-1,2026-03-25 10:39:00
2295,5,390,-2,2026-03-25 10:39:00
2296,6,390,-2,2026-03-25 10:39:00
2297,1,390,-1,2026-03-25 10:39:00
2298,2,390,-1,2026-03-25 10:39:00
2299,3,390,-1,2026-03-25 10:39:00
2300,1,390,-1,2026-03-25 08:58:00
2301,2,390,-1,2026-03-25 08:58:00
2302,3,390,-1,2026-03-25 08:58:00
2303,4,390,-2,2026-03-25 08:58:00
2304,1,390,-2,2026-03-25 08:58:00
2305,2,390,-2,2026-03-25 08:58:00
2306,3,390,-2,2026-03-25 08:58:00
2307,5,390,-4,2026-03-25 08:58:00
2308,6,390,-4,2026-03-25 08:58:00
2309,1,390,-1,2026-03-25 08:58:00
2310,2,390,-1,2026-03-25 08:58:00
2311,3,390,-1,2026-03-25 08:58:00
2312,5,390,-2,2026-03-25 08:58:00
2313,6,390,-2,2026-03-25 08:58:00
2314,1,391,-1,2026-03-25 16:18:00
2315,2,391,-1,2026-03-25 16:18:00
2316,3,391,-1,2026-03-25 16:18:00
2317,1,391,-1,2026-03-25 16:18:00
2318,2,391,-1,2026-03-25 16:18:00
2319,3,391,-1,2026-03-25 16:18:00
2320,5,391,-2,2026-03-25 16:18:00
2321,6,391,-2,2026-03-25 16:18:00
2322,1,392,-1,2026-03-25 19:17:00
2323,2,392,-1,2026-03-25 19:17:00
2324,7,392,-1,2026-03-25 19:17:00
2325,8,392,-2,2026-03-25 19:17:00
2326,6,392,-1,2026-03-25 19:17:00
2327,1,392,-1,2026-03-25 19:17:00
2328,2,392,-1,2026-03-25 19:17:00
2329,3,392,-1,2026-03-25 19:17:00
2330,1,392,-2,2026-03-25 19:17:00
2331,2,392,-2,2026-03-25 19:17:00
2332,7,392,-2,2026-03-25 19:17:00
2333,8,392,-4,2026-03-25 19:17:00
2334,6,392,-2,2026-03-25 19:17:00
2335,1,391,-2,2026-03-25 15:44:00
2336,2,391,-2,2026-03-25 15:44:00
2337,3,391,-2,2026-03-25 15:44:00
2338,4,391,-4,2026-03-25 15:44:00
2339,1,391,-1,2026-03-25 15:44:00
2340,2,391,-1,2026-03-25 15:44:00
2341,3,391,-1,2026-03-25 15:44:00
2342,4,391,-2,2026-03-25 15:44:00
2343,1,390,-2,2026-03-25 09:24:00
2344,2,390,-2,2026-03-25 09:24:00
2345,3,390,-2,2026-03-25 09:24:00
2346,5,390,-4,2026-03-25 09:24:00
2347,6,390,-4,2026-03-25 09:24:00
2348,1,390,-1,2026-03-25 09:24:00
2349,2,390,-1,2026-03-25 09:24:00
2350,3,390,-1,2026-03-25 09:24:00
2351,5,390,-2,2026-03-25 09:24:00
2352,6,390,-2,2026-03-25 09:24:00
2353,1,390,-1,2026-03-25 08:09:00
2354,2,390,-1,2026-03-25 08:09:00
2355,1,404,200,2026-03-26 08:00:00
2356,2,404,200,2026-03-26 08:00:00
2357,3,404,200,2026-03-26 08:00:00
2358,4,404,200,2026-03-26 08:00:00
2359,5,404,200,2026-03-26 08:00:00
2360,6,404,200,2026-03-26 08:00:00
2361,7,404,200,2026-03-26 08:00:00
2362,8,404,200,2026-03-26 08:00:00
2363,1,404,-2,2026-03-26 10:21:00
2364,2,404,-2,2026-03-26 10:21:00
2365,3,404,-2,2026-03-26 10:21:00
2366,1,404,-2,2026-03-26 10:21:00
2367,2,404,-2,2026-03-26 10:21:00
2368,1,404,-2,2026-03-26 08:43:00
2369,2,404,-2,2026-03-26 08:43:00
2370,1,404,-2,2026-03-26 08:43:00
2371,2,404,-2,2026-03-26 08:43:00
2372,3,404,-2,2026-03-26 08:43:00
2373,4,404,-4,2026-03-26 08:43:00
2374,1,404,-1,2026-03-26 08:43:00
2375,2,404,-1,2026-03-26 08:43:00
2376,3,404,-1,2026-03-26 08:43:00
2377,4,404,-2,2026-03-26 08:43:00
2378,1,406,-1,2026-03-26 19:41:00
2379,2,406,-1,2026-03-26 19:41:00
2380,1,406,-2,2026-03-26 19:41:00
2381,2,406,-2,2026-03-26 19:41:00
2382,3,406,-2,2026-03-26 19:41:00
2383,4,406,-4,2026-03-26 19:41:00
2384,1,406,-2,2026-03-26 19:41:00
2385,2,406,-2,2026-03-26 19:41:00
2386,7,406,-2,2026-03-26 19:41:00
2387,8,406,-4,2026-03-26 19:41:00
2388,6,406,-2,2026-03-26 19:41:00
2389,1,404,-1,2026-03-26 09:22:00
2390,2,404,-1,2026-03-26 09:22:00
2391,3,404,-1,2026-03-26 09:22:00
2392,4,404,-2,2026-03-26 09:22:00
2393,1,404,-1,2026-03-26 09:22:00
2394,2,404,-1,2026-03-26 09:22:00
2395,7,404,-1,2026-03-26 09:22:00
2396,8,404,-2,2026-03-26 09:22:00
2397,6,404,-1,2026-03-26 09:22:00
2398,1,404,-2,2026-03-26 10:35:00
2399,2,404,-2,2026-03-26 10:35:00
2400,7,404,-2,2026-03-26 10:35:00
2401,8,404,-4,2026-03-26 10:35:00
2402,6,404,-2,2026-03-26 10:35:00
2403,1,404,-1,2026-03-26 10:35:00
2404,2,404,-1,2026-03-26 10:35:00
2405,3,404,-1,2026-03-26 10:35:00
2406,4,404,-2,2026-03-26 10:35:00
2407,1,404,-2,2026-03-26 10:35:00
2408,2,404,-2,2026-03-26 10:35:00
2409,7,404,-2,2026-03-26 10:35:00
2410,8,404,-4,2026-03-26 10:35:00
2411,6,404,-2,2026-03-26 10:35:00
2412,1,405,-1,2026-03-26 13:51:00
2413,2,405,-1,2026-03-26 13:51:00
2414,3,405,-1,2026-03-26 13:51:00
2415,5,405,-2,2026-03-26 13:51:00
2416,6,405,-2,2026-03-26 13:51:00
2417,1,405,-2,2026-03-26 13:51:00
2418,2,405,-2,2026-03-26 13:51:00
2419,3,405,-2,2026-03-26 13:51:00
2420,4,405,-4,2026-03-26 13:51:00
2421,1,404,-2,2026-03-26 09:46:00
2422,2,404,-2,2026-03-26 09:46:00
2423,7,404,-2,2026-03-26 09:46:00
2424,8,404,-4,2026-03-26 09:46:00
2425,6,404,-2,2026-03-26 09:46:00
2426,1,404,-1,2026-03-26 09:46:00
2427,2,404,-1,2026-03-26 09:46:00
2428,3,404,-1,2026-03-26 09:46:00
2429,5,404,-2,2026-03-26 09:46:00
2430,6,404,-2,2026-03-26 09:46:00
2431,1,404,-2,2026-03-26 09:46:00
2432,2,404,-2,2026-03-26 09:46:00
2433,3,404,-2,2026-03-26 09:46:00
2434,5,404,-4,2026-03-26 09:46:00
2435,6,404,-4,2026-03-26 09:46:00
2436,1,404,-1,2026-03-26 11:58:00
2437,2,404,-1,2026-03-26 11:58:00
2438,1,404,-1,2026-03-26 11:58:00
2439,2,404,-1,2026-03-26 11:58:00
2440,7,404,-1,2026-03-26 11:58:00
2441,8,404,-2,2026-03-26 11:58:00
2442,6,404,-1,2026-03-26 11:58:00
2443,1,404,-2,2026-03-26 11:56:00
2444,2,404,-2,2026-03-26 11:56:00
2445,7,404,-2,2026-03-26 11:56:00
2446,8,404,-4,2026-03-26 11:56:00
2447,6,404,-2,2026-03-26 11:56:00
2448,1,405,-1,2026-03-26 13:02:00
2449,2,405,-1,2026-03-26 13:02:00
2450,7,405,-1,2026-03-26 13:02:00
2451,8,405,-2,2026-03-26 13:02:00
2452,6,405,-1,2026-03-26 13:02:00
2453,1,405,-1,2026-03-26 13:02:00
2454,2,405,-1,2026-03-26 13:02:00
2455,1,418,200,2026-03-27 08:00:00
2456,2,418,200,2026-03-27 08:00:00
2457,3,418,200,2026-03-27 08:00:00
2458,4,418,200,2026-03-27 08:00:00
2459,5,418,200,2026-03-27 08:00:00
2460,6,418,200,2026-03-27 08:00:00
2461,7,418,200,2026-03-27 08:00:00
2462,8,418,200,2026-03-27 08:00:00
2463,1,418,-1,2026-03-27 09:38:00
2464,2,418,-1,2026-03-27 09:38:00
2465,7,418,-1,2026-03-27 09:38:00
2466,8,418,-2,2026-03-27 09:38:00
2467,6,418,-1,2026-03-27 09:38:00
2468,1,419,-1,2026-03-27 15:24:00
2469,2,419,-1,2026-03-27 15:24:00
2470,7,419,-1,2026-03-27 15:24:00
2471,8,419,-2,2026-03-27 15:24:00
2472,6,419,-1,2026-03-27 15:24:00
2473,1,419,-2,2026-03-27 15:58:00
2474,2,419,-2,2026-03-27 15:58:00
2475,7,419,-2,2026-03-27 15:58:00
2476,8,419,-4,2026-03-27 15:58:00
2477,6,419,-2,2026-03-27 15:58:00
2478,1,419,-1,2026-03-27 15:58:00
2479,2,419,-1,2026-03-27 15:58:00
2480,3,419,-1,2026-03-27 15:58:00
2481,4,419,-2,2026-03-27 15:58:00
2482,1,419,-2,2026-03-27 15:58:00
